id_municipio,ano,pib,impostos_liquidos,va,va_agropecuaria,va_industria,va_servicos,va_adespss
3203056,2020,651009512,42326275,608683237,98643776,136315775,212250436,16147325
3203106,2020,149302828,8613994,140688834,20484661,8239402,5528101,56683761
3203130,2020,38341494,64265939,319149,13867703,65669554,164025217,75586526
3203163,2020,156096295,9171984,14692431,40349739,9519671,41477452,55577448
3203205,2020,6672826001,1004028398,5668797603,275559934,2191804865,2283669705,917763099
3203304,2020,169359721,7134993,162224728,31540011,9912133,48412638,72359946
3203320,2020,3622211974,76311167,3545900806,96716916,220560749,943177911,300398489
3203346,2020,493761429,52934165,440827264,99702243,62823759,18869207,89609193
3203353,2020,225557836,1723996,208317876,26639565,23969972,90715329,66993011
3203403,2020,489972821,40516182,44945664,72692866,7448444,186646265,115633068
3203502,2020,367560132,33642576,333917556,63908443,38031249,137585344,9439252
3203601,2020,87580816,262984,84950976,27665943,4540554,18683715,34060764
3203700,2020,34355886,22065406,321493454,98035191,23558479,106966073,92933712
3203809,2020,202485138,12759334,189725804,22739501,9705742,8677987,70500691
3203908,2020,1208271375,122117522,1086153852,102178393,191913826,557994689,234066945
3204005,2020,279585239,12679177,266906062,60116985,15879544,86078335,104831198
3204054,2020,348668662,17379928,331288735,36626578,62803639,112174128,11968439
3204104,2020,682308551,93425655,588882897,103589129,101033966,245445376,138814425
3204203,2020,585407919,33299105,552108813,13800866,226406652,189883621,122017675
3204252,2020,93978522,3835565,90142957,17756733,5092252,26864894,40429078
3204302,2020,3514594281,49049649,3465544631,69243817,236860928,865801743,161889791
3204351,2020,426834227,32024262,394809965,11896994,37832511,131095629,106911885
3204401,2020,20578006,20990517,184789543,18655732,38151186,69820273,58162351
3204500,2020,281607995,8179372,273428623,9773745,65016825,54804768,55869579
3204559,2020,1520557746,102053183,1418504563,711119887,95397673,396840635,215146368
3204609,2020,49268922,37416375,455272845,82779083,39583965,217898065,115011732
3204658,2020,257245181,3055526,22668992,32072239,8979866,57591672,4722735
3204708,2020,677046951,52493772,62455318,64520897,102593329,290245179,167193775
3204807,2020,173038034,9432346,163605688,18580711,3186783,62271963,50885185
3204906,2020,2573913255,267585833,2306327422,221874772,365161096,109722188,622069673
3204955,2020,20793202,15422823,192509197,41759647,20731042,72981657,57036851
3205002,2020,25079657168,6145832068,189338251,24068259,5466584684,11196708668,224646349
3205010,2020,543169495,57371023,485798472,74962961,101077305,159028353,150729854
3205036,2020,366570487,36109114,330461373,38939464,7934619,115967452,96208267
3205069,2020,645059625,71188624,573871001,6015119,89951735,301499398,122268678
3205101,2020,3619149875,95875905,2660390825,20988992,455933199,1848295448,335173186
3205150,2020,15031855,789559,14242296,32130985,22359711,40168943,47763322
3205176,2020,316622548,19844477,296778071,101196027,19374283,102513995,73693766
3205200,2020,12590914528,222389976,10367014768,18116743,1688546799,667071476,1989636466
3205309,2020,25473898306,571759277,19756305536,17609645,5181981865,12642034086,191467994
3300100,2020,1072819445,592314284,10135880167,57803726,3526086524,4826695753,1725294164
3300159,2020,223201673,18796782,204404891,8002391,15379147,75674052,105349301
3300209,2020,3528684296,277832053,3250852243,42200729,701122457,1471751333,1035777724
3300225,2020,389602834,61567781,328035054,3289111,85921172,118750209,120074562
3300233,2020,2084042336,9995098,1984091356,11466404,594317635,98694956,391357757
3300258,2020,1832830773,65533663,176729711,21594328,830013286,601849856,31383964
3300308,2020,2468776097,252740228,2216035868,35226106,348162825,1116057481,716589456
3300407,2020,5904171445,58528892,5318882525,56779507,810274907,3101317686,1350510425
3300456,2020,8763589499,864143561,7899445938,3523993,1267254268,3213361869,3415305808
3300506,2020,867101918,151320965,715780953,97939465,134728222,268397509,214715758
3300605,2020,869560638,107537649,762022989,48012241,86047394,346136757,281826596
3300704,2020,9337319704,421398815,8915920889,47616383,3024443257,3863003292,1980857958
3300803,2020,1215378123,140598676,1074779447,62972425,222185308,350141895,439479819
3300902,2020,40506366,86509472,318554187,62774247,38005381,90420076,127354484
3300936,2020,439224195,23001849,416222345,9569331,106169571,111138275,189345169
3300951,2020,487366951,45801265,441565686,4862759,224519469,12829038,83893079
3301009,2020,2384183692,1231582551,22610254369,243709167,9224678968,9251665392,3890200843
3301108,2020,758090396,82913467,675176929,28642947,273976269,204581845,167975868
3301157,2020,35356476,45294953,308269807,20095564,68419785,102217114,117537344
3301207,2020,58150751,76654656,504852853,22596912,172125835,154088314,156041792
3301306,2020,1582461428,70261046,1512200382,10634986,560734948,542912578,39791787
3301405,2020,420653596,39494875,381158721,15646229,13012863,155997133,196502496
3301504,2020,414414173,26034266,388379907,6493999,47085499,164399516,170400892
3301603,2020,239118801,3937608,199742721,24973685,1456239,56832941,103373703
3301702,2020,4715367308,6660255175,40493417905,16457645,12498227056,21453464135,6525269069
3301801,2020,272664302,26942908,245721394,7664283,25082432,82904841,130069838
3301850,2020,1175109986,96199982,1078910004,23315366,126956921,433383726,495253991
3301876,2020,565931261,29441774,536489486,2401203,41406911,235499709,257181663
3301900,2020,5417933739,582469328,4835464411,12209415,675326189,2379206244,1768722563
3302007,2020,8836528049,875118243,7961409806,16494294,623476041,6139219515,1182219956
3302056,2020,390518886,44028666,34649022,24939181,72056936,114936353,13455775
3302106,2020,632251082,94385479,537865602,59138143,49660686,241524057,187542716
3302205,2020,3317024198,306905496,3010118703,68902037,474727567,1668029273,798459825
3302254,2020,4588797357,1493069398,3095727959,5940684,1068943337,1684783329,336060609
3302270,2020,1459397747,1108149,1348582847,7960077,175653139,425808638,739160994
3302304,2020,166507362,20076602,14643076,9533146,22257022,40215344,74425247
3302403,2020,1532885323,2373392338,12955460892,61423188,376555697,6147367203,2981113531
3302452,2020,198810893,27758534,171052359,3835517,3994082,65991252,61284771
3302502,2020,4442670599,302227812,4140442787,58286325,393987865,1892795146,179537345
3302601,2020,2650144861,15689714,2493247721,21643563,11092437,192700953,433670258
3302700,2020,35618326724,465227139,35153099585,15189744,23696340109,9797487601,1644082131
3302809,2020,366228261,24003535,342224726,785114,22885218,154998717,163555677
3302858,2020,2530787569,121469964,2409317605,2845781,13235911,1143076571,1131036144
3302908,2020,595789398,40377718,55541168,6068769,43864178,282401214,22307752
3303005,2020,635712046,65367594,570344452,20385962,83469044,242402866,224086581
3303104,2020,322465151,36387612,286077539,17518231,18451556,12299491,127112842
3303203,2020,2984860873,177147813,280771306,0,151589939,1550268421,1105854701
3303302,2020,40949495052,2735484985,38214010067,24769002,16082117671,17504714183,460240921
3303401,2020,5681581074,559191834,512238924,11547517,537860788,3031171439,1437881843
3303500,2020,1720297035,1425013776,15777956574,8298525,1437519446,8723686621,5608451982
3303609,2020,1001698752,89693748,912005004,3617379,12306463,416793802,368529193
3303708,2020,1299253246,212245615,1087007631,98021303,179196043,464987707,344802578
3303807,2020,1732244531,115374621,161686991,37071528,433271239,744163608,402363534
3303856,2020,639924804,87749973,552174831,40233859,52691159,222179582,23707023
3303906,2020,15390936234,1752094758,13638841475,60153101,43994179,6921077876,2258192599
3303955,2020,777227862,84966395,692261467,5048502,231871659,252629535,202711771
3304003,2020,2612985427,294773775,2318211652,19418733,1513376733,504374941,281041245
3304102,2020,415342446,61136466,354205979,30312681,34007916,135390439,154494944
3304110,2020,2433184728,757521646,1675663082,7168881,766176823,698762456,203554921
3304128,2020,308910418,36798913,272111505,15605141,1548892,1158282,125189245
3304144,2020,3850873661,418085267,3432788394,3040238,612453709,1745981071,1071313376
3304151,2020,3047888231,72319728,2975568503,28609511,1877080641,781809027,288069324
3304201,2020,8120384094,1957006055,6163378039,45398462,169842792,3325733128,1093818529
3304300,2020,1729891159,191986569,153790459,25345259,94522717,922222249,495814365
3304409,2020,469772127,105264601,364507526,71964295,17673115,103700521,171169594
3304508,2020,275803569,27967576,247835994,13243981,82032273,58258814,94300927
3304524,2020,6341894358,441710438,590018392,11560646,2249479559,230773017,1331413545
3304557,2020,331279902027,59975013787,27130488824,105064635,36666722636,180098159183,54434941786
3304607,2020,212323206,33909629,178413577,20742264,7300843,4862491,101745559
3304706,2020,1176972579,134075883,1042896696,42963943,200588115,476664671,322679968
3304755,2020,1245839782,300759557,945080225,250860772,83030533,269033879,34215504
3304805,2020,802787352,90191582,71259577,46463163,52466631,305747136,30791884
3304904,2020,19002883194,1483675033,17519208161,75696723,1677420,8601927298,716416414
3305000,2020,6462867623,462605628,6000261995,52103362,2148444812,3402407731,397306091
3305109,2020,9100465774,739910344,836055543,1408946,45072445,4748716332,3159705702
3305133,2020,168874435,29339649,139534786,20641514,9327224,41535728,6803032
3305158,2020,707232808,185460715,521772093,139377753,42547933,151410513,188435893
3305208,2020,2591358479,305117678,2286240801,37359806,257174037,1224539467,76716749
3305307,2020,230749967,45572427,185177539,34165366,7220389,45924483,97867301
3305406,2020,835833364,176249289,659584075,43459725,110262953,347995776,157865621
3305505,2020,15156885514,257611648,14899273866,19262512,9664716879,4452889837,762404638
3305554,2020,4631957108,62454331,4007413797,1712353,88696829,2462350883,640971094
3305604,2020,5599674,70261764,489705637,39858121,92666671,139988758,217192085
3305703,2020,611189904,192738391,418451513,166107728,24452322,90364226,137527236
3305752,2020,620898748,51708131,569190616,15244306,42185867,230363051,281397391
3305802,2020,5766904693,664152985,5102751708,32363404,560872974,2843879669,1374365024
3305901,2020,230750794,3831573,192435064,28102038,8345169,51652942,104334914
3306008,2020,5347737551,704600852,4643136699,19553209,2057324024,1939492357,626767108
3306107,2020,2249764739,246139909,200362483,51388157,448580781,94025225,563403642
3306156,2020,247750143,51473766,196276377,31725834,13771346,54013528,96765669
3306206,2020,1282391607,159133532,1123258075,31628106,19022658,587724451,313678937
3306305,2020,11630416892,1709146747,9921270145,6776842,2635582605,5199395015,2079515682
3500105,2020,1256561606,93441292,1163120314,40457977,177599227,720692879,22437023
3500204,2020,136701363,381584,132885523,48342164,20436994,42621363,21485002
3500303,2020,1152443311,169564576,982878736,111006271,326585055,394942694,150344716
3500402,2020,1867681,1146215,175305951,2184809,25163562,942027,34091599
3500501,2020,496876915,30834851,466042064,7179034,31525643,314451794,112885593
3500550,2020,200526489,10493837,190032653,64377975,10048355,7654873,39057593
3500600,2020,137976387,6544868,13143152,0,12980683,9097959,27471246
3500709,2020,2311348096,331920866,197942723,66100915,950839008,751746417,21074089
3500758,2020,121555881,5431053,116124828,38016937,9825263,38904636,29377992
3500808,2020,109884835,26421945,8346289,7222646,18486291,33561888,24192065
3500907,2020,111679064,9723271,101955793,43707678,4876429,2535962,28012066
3501004,2020,651335252,32295448,619039804,254970541,22954284,266902079,74212898
3501103,2020,116811844,5985455,110826389,38962384,9421029,36885664,25557313
3501152,2020,2251140966,573717104,1677423862,1196211,1003997391,563557149,108673111
3501202,2020,112147987,3171402,108976585,4909952,4372666,30704664,24799735
3501301,2020,614914747,76761166,538153581,2796335,104468625,297099084,108622523
3501400,2020,53333113,1730101,51603012,877093,3237414,17398415,22196253
3501509,2020,57585363,1524219,56061144,15024491,3318943,16652228,21065482
3501608,2020,12078626874,1581572828,10497054045,14753037,3001625889,6377660143,1103014977
3501707,2020,1095798527,103334097,99246443,19098193,334186347,450967116,188212773
3501806,2020,1091446,3386866,105757735,27871924,3795152,42877661,31212998
3501905,2020,4616533222,588686018,4027847204,96318592,1832512617,1746055419,352960576
3502002,2020,195982928,6742879,189240049,36527707,56176116,62655816,33880411
3502101,2020,2673256245,217335798,2455920447,173300766,779115636,1214429918,289074127
3502200,2020,1320266583,110009157,1210257426,159394023,459418431,468029868,123415105
3502309,2020,155148324,9417439,145730885,46327777,18734891,42504648,3816357
3502408,2020,82951812,2525726,80426086,26245845,5879492,24768757,23531992
3502507,2020,984473932,44978344,939495588,259019,40729872,721073272,175102254
3502606,2020,155886941,1145697,144429971,22419894,46484826,5256802,22957231
3502705,2020,719086882,48633668,670453214,154165136,174265899,232844654,109177525
3502754,2020,3218901682,704013339,2514888343,172227,810920199,1569393045,132852828
3502804,2020,8304184164,797299488,7506884676,138510879,1255281665,5360532784,752559347
3502903,2020,976126384,94996594,88112979,31343098,243869758,448145062,157771872
3503000,2020,155702321,9129864,146572457,38131586,4305283,7396168,30173908
3503109,2020,182645594,5318031,177327563,85693748,9172662,49659707,32801446
3503158,2020,39882786,1261979,38620807,2481603,1830524,15901082,18407598
3503208,2020,10680812997,1141775842,9539037155,116285,1838928674,638461416,1199209321
3503307,2020,647442759,765577372,5708850219,146274235,1485632327,3482940018,594003637
3503356,2020,84062627,1777648,82284979,46394913,4401509,15669174,15819384
3503406,2020,244287968,9860775,234427193,85741499,19482177,88168183,41035334
3503505,2020,56804272,1947459,54856813,7370489,1647607,2099357,24845147
3503604,2020,147089286,6507217,140582069,18842468,10752054,61436867,4955068
3503703,2020,968334144,184776474,783557669,24100185,182400857,528527103,48529525
3503802,2020,1477690002,179202047,1298487955,188296789,230176336,63582391,24419092
3503901,2020,7633056192,1298608413,633444778,43543617,1020234154,4840311654,430358355
3503950,2020,40018733,1219641,38799093,10239936,2066359,11978444,14514354
3504008,2020,3734329858,382740034,3351589824,60662813,577999478,2251898435,461029098
3504107,2020,7412329939,1214559659,619777028,285052359,1564959889,3673274898,674483133
3504206,2020,325250452,17069251,308181201,31913612,29758744,177581812,68927033
3504305,2020,395872958,9326744,386546214,261264678,12565099,81319941,31396496
3504404,2020,491139121,41026587,450112534,45236732,201053791,144435109,59386902
3504503,2020,2818750893,24050333,2578247564,157390646,397728268,1609907672,413220978
3504602,2020,466219023,3699518,429223843,18008046,75526856,250723054,84965886
3504701,2020,61962408,1865111,60097297,14350223,5138077,13875065,26733932
3504800,2020,246986061,19364835,227621226,34463019,3588897,114390778,42878458
3504909,2020,203899739,10905497,192994243,10673793,34218019,9174397,5635846
3505005,2020,69024444,1567553,67456891,23565906,275591,20562237,20572838
3505104,2020,11943209,5646609,113785481,24951851,4144987,52262994,32425649
3505203,2020,1369293843,160028661,1209265182,5662391,347597647,640474921,164568704
3505302,2020,1374943656,128166624,1246777032,13289464,38861112,676390732,168485715
3505351,2020,143899512,2989243,140910269,84068637,5150462,25732593,25958577
3505401,2020,109166141,7811079,101355062,4408499,5244997,49038728,42662838
3505500,2020,4989612998,428150229,4561462769,230405173,96220786,2795445457,573404279
3505609,2020,553730471,33497527,520232944,27064422,84544309,255819028,152805185
3505708,2020,51254571962,11771574927,39482997035,421033,490319955,3226842328,2310953172
3505807,2020,978295698,55526362,922769337,409943876,103888737,304453212,104483513
3505906,2020,2085830301,189187221,189664308,204605811,367890444,102504195,299104875
3506003,2020,15180212056,1499721072,13680490985,50107609,2425054492,9710777545,1494551339
3506102,2020,3218916367,422357625,2796558742,100646678,330742027,2010647961,354522075
3506201,2020,208534641,17147235,191387406,42480962,69971014,55506582,23428848
3506300,2020,301522163,25049986,276472177,31828872,6373575,124955211,55952343
3506359,2020,190500015,107941219,1797058931,7488372,141339797,1220164319,428066443
3506409,2020,267898583,10418475,257480107,109048761,9701226,101669655,37060465
3506508,2020,3669342865,348918864,3320424001,72686617,593037638,2125672054,529027691
3506607,2020,99530388,30228818,965075063,503358351,46990734,28747579,127250188
3506706,2020,362180102,22109571,340070531,97432631,30590933,139172778,72874188
3506805,2020,236357656,15519995,220837661,30017289,27266997,9997733,63576046
3506904,2020,204906014,11150352,193755662,30541158,26707288,83672309,52834906
3507001,2020,2985664148,409833674,2575830474,28294776,938819026,1292433185,316283487
3507100,2020,1089688388,164676065,925012323,13652837,375701867,42757956,108078058
3507159,2020,65301329,2794438,62506891,7468811,12595231,20010887,22431962
3507209,2020,68381873,4761144,63620729,13299088,20037252,18771005,11513384
3507308,2020,448990318,45176161,403814158,15920195,220615683,140420402,26857877
3507407,2020,46727972,31868894,435410826,103536189,3373996,220020074,78114604
3507456,2020,68326906,3897537,64429369,19400099,3164437,21194923,20669909
3507506,2020,5089448838,44332472,4646124119,167708348,1295393351,267663712,506385299
3507605,2020,6791315052,854559448,5936755604,71623525,1565444569,3589603683,710083827
3507704,2020,115759805,4568902,111190902,28995458,793688,43665938,30592626
3507753,2020,60572946,228873,58284216,12688333,3925076,21114767,2055604
3507803,2020,805025937,85960299,719065638,74142919,139615924,383050375,12225642
3507902,2020,101989541,94275316,925620094,93570821,26683793,438393971,126817372
3508009,2020,666565575,37437567,629128008,270441755,48700578,216210476,93775199
3508108,2020,712089369,40833616,671255754,61218516,258151945,269644691,82240602
3508207,2020,23393024,9987564,223942676,42135548,100626572,49388602,31791954
3508306,2020,8192948,3693778,78235702,1337894,13276455,26920286,2466002
3508405,2020,5258401575,1128408866,412999271,2658079,1355628506,2470490184,277293229
3508504,2020,4562951102,655177332,3907773769,21670483,1635613627,1845122552,405367108
3508603,2020,63594022,32896397,603043823,18537896,54499516,383888933,146117479
3508702,2020,477006124,16483085,460523039,160610914,53498231,165237891,81176003
3508801,2020,61459006,51722263,562867797,112371046,134240949,229129716,87126087
3508900,2020,6798549,1877824,66107666,18848354,3884252,20636326,22738734
3509007,2020,4010644151,580285919,3430358232,295274,136103904,1625264253,441102199
3509106,2020,88898533,3225202,85673331,26537269,2871921,23707838,32556303
3509205,2020,20798646107,4275574429,16523071678,322052,2416496656,13638972313,467280656
3509254,2020,1594151938,207901972,1386249966,199659068,615211016,432557565,138822317
3509304,2020,171372573,9054251,162318323,29549465,8215235,76448525,48105099
3509403,2020,691971958,68335772,623636187,136031428,103863216,261982951,121758591
3509452,2020,137149077,7252865,129896213,29386665,14050266,54008941,3245034
3509502,2020,65419716816,1205517843,53364538386,165109294,9586864233,38679638258,4932926602
3509601,2020,219575554,272162549,1923592991,11004449,588348567,968944619,355295355
3509700,2020,1276363737,74987469,1201376268,6134743,12418617,821867954,249187401
3509809,2020,189704019,8265474,181438545,85037158,12617642,5645227,27331475
3509908,2020,262472276,1162717,250845105,36300673,24558011,119873071,7011335
3509957,2020,112954843,12128902,10082594,2101647,14912636,5165729,32154367
3510005,2020,13915384,146064769,1245473631,120949894,247700967,74820468,128618091
3510104,2020,110266045,6898694,10336735,31880591,15505028,38802562,1717917
3510153,2020,157316779,11793802,145522976,9383002,64313166,4308373,28743078
3510203,2020,112960281,58233317,1071369493,269121647,100393301,492131946,2097226
3510302,2020,339377683,21059851,318317832,36061599,3371396,148396465,100145808
3510401,2020,2400351215,325506072,2074845143,60104145,756235854,966306751,292198393
3510500,2020,3889990988,237879152,3652111835,1566168,600561175,231367859,72221039
3510609,2020,6224119623,535812552,5688307071,300738,82152588,363515322,1231327233
3510708,2020,299674576,12211146,287463429,73103182,16658614,137797979,59903655
3510807,2020,1053662373,84027107,969635266,259877874,107858166,456351164,145548063
3510906,2020,254623337,3111981,251511356,183305881,8097336,38879217,21228922
3511003,2020,1167425861,109100313,1058325548,108194785,414918426,412897348,122314989
3511102,2020,4883915102,415382324,4468532779,60442837,962551772,2953697843,491840326
3511201,2020,134143732,7786325,126357406,22132809,6787298,63519657,33917643
3511300,2020,389261161,47554561,341706601,29657671,112694075,145886129,53468726
3511409,2020,824648863,68603788,756045075,108894469,212128688,342266187,92755731
3511508,2020,20073466,296774883,1710571717,66203936,588460537,852152946,203754298
3511607,2020,513238411,45453085,467785327,51013665,806061,253846621,8231894
3511706,2020,436864969,42738003,394126966,20605376,131292254,171780585,70448751
3511904,2020,13832047,7151419,131169051,22596242,8997713,61818598,37756498
3512001,2020,1232165501,142856492,1089309008,81200508,391684631,50677255,109651319
3512100,2020,376596016,25483045,351112971,13352397,74816229,9283104,49941732
3512209,2020,847841836,90312088,757529748,53784631,224202892,348124457,131417767
3512308,2020,385263269,24324448,360938821,70653582,26130063,179142369,85012807
3512407,2020,3292605038,499630519,2792974519,5456078,935917957,1622748141,179747641
3512506,2020,199028454,13230214,18579824,64251078,28288719,63994277,29264166
3512605,2020,127085554,3689187,123396367,55233363,9431422,30171258,28560325
3512704,2020,259269813,42129618,217140195,28398696,12977871,14611275,29650879
3512803,2020,1974320681,195427041,177889364,22310354,66880181,780277005,307504472
3512902,2020,393569643,55683376,337886267,68764447,99740775,129347097,40033947
3513009,2020,14039984342,2891124013,11148860329,32464608,333886556,6701989183,1075540977
3513108,2020,1408566248,222581104,1185985144,65206912,335948736,632861809,151967687
3513207,2020,279639301,11781879,267857422,111706244,18839752,96165545,41145881
3513306,2020,117792841,11850548,105942293,26676938,3998918,58661606,1660483
3513405,2020,2671788286,378721914,2293066372,10797846,7143989,123136404,336505586
3513504,2020,15918912912,1947995723,13970917189,1202951,8448362547,4720898915,800452775
3513603,2020,297367405,10737622,286629783,36964542,15132425,1409955,93537316
3513702,2020,1857895702,258836835,1599058868,14200254,555595266,73577202,165689041
3513801,2020,15057234758,2565362719,12491872039,1022509,3953215847,6801328312,1736305371
3513850,2020,65459534,5958564,5950097,8482643,19019653,18778644,1322003
3513900,2020,338829109,16336534,322492575,84040019,15103892,174697361,48651303
3514007,2020,131493198,9465977,122027221,2288164,14139016,45022045,3998452
3514106,2020,754503914,76496233,67800768,106115602,126227777,326896053,118768249
3514205,2020,51749244,1528399,50220844,12209558,2627047,19256918,16127321
3514304,2020,653195328,140604589,51259074,27870692,240767948,19643182,47520279
3514403,2020,1368407237,101784736,1266622502,47064309,205689814,822692818,191175561
3514502,2020,257271274,1414509,243126184,18209071,30220816,135167097,595292
3514601,2020,282638921,35573065,247065856,25612263,5097532,122315464,48162808
3514700,2020,135500053,6823963,12867609,34813546,738244,55227594,31252509
3514809,2020,323401988,7214658,316187331,14565902,13001836,86563816,70962659
3514908,2020,860302142,99862854,760439288,108679836,289132504,271786952,90839995
3514924,2020,67868744,3026541,64842204,13826027,2993197,27242787,20780193
3514957,2020,5996638,1720533,58245847,16241293,6297363,18283161,17424031
3515004,2020,13834413392,282342988,11010983512,360885,1783127302,817950571,1047989615
3515103,2020,1231417961,123204974,1108212986,2833321,242785124,578277348,284317194
3515129,2020,7051753,1793997,68723533,19963774,5729749,21424752,21605258
3515152,2020,553914283,61586106,492328177,36855861,75524607,285938223,94009487
3515186,2020,166125871,166715179,1494543531,117569058,423408032,770809255,182757186
3515194,2020,9525615,3932135,91324016,28377912,4154673,31136273,27655158
3515202,2020,654954448,72068922,582885526,4360317,27308814,225138615,41055601
3515301,2020,69541601,1600115,67941486,26681407,3182483,17694897,20382699
3515350,2020,13218815,434629,12784186,32023934,6174771,45187375,4445578
3515400,2020,428375421,24312317,404063104,79526276,47311219,203448912,73776698
3515509,2020,2307920079,187627419,212029266,87031989,336141635,1391594598,305524437
3515608,2020,22480629,10985667,213820623,83593983,27933285,70982709,31310645
3515657,2020,8092702,2704954,78222066,37322447,3322786,23272745,14304089
3515707,2020,3953315296,410714239,3542601057,3118984,1113743828,1737493421,688244825
3515806,2020,39593825,929601,38664224,12748539,1669154,11387906,12858625
3515905,2020,69448913,2519502,66929411,19234258,4799972,23477989,19417192
3516002,2020,247035888,11001983,236033905,44861397,26240707,99626132,65305668
3516101,2020,161169007,15829236,145339771,42922881,5227625,75367442,21821823
3516200,2020,9908134392,884256948,9023877444,1552011,1363216149,6151786806,135367339
3516309,2020,1722351065,78144515,1644206549,657954,115536564,914640679,613371353
3516408,2020,3557252453,335846225,3221406228,469652,1012565212,1646511649,557632847
3516507,2020,76724795,2849598,73875198,19773182,10622517,25432481,18047017
3516606,2020,186376746,7479915,178896831,51573362,12226631,82962577,32134261
3516705,2020,1324397694,118090396,1206307298,138529889,196441713,692895821,178439875
3516804,2020,85877103,3771396,82105707,22186281,5882628,32031193,22005605
3516853,2020,1607937606,161959729,1445977876,44484117,1086168678,280892107,34432974
3516903,2020,240675624,12767728,227907896,41946251,11973772,121876727,52111147
3517000,2020,216288436,6346626,20994181,80307082,6846959,72939364,49848406
3517109,2020,115833423,4709891,111123532,29596704,15789787,37978585,27758456
3517208,2020,221647199,29961208,191685991,23865881,30873051,82447623,54499435
3517307,2020,236193347,6315868,229877479,21852808,153459923,30920299,23644448
3517406,2020,2563208626,227148648,2336059978,295239828,93752243,889398552,213899168
3517505,2020,718073708,72760604,645313104,62002832,213979937,279189285,90141051
3517604,2020,509879192,14213255,495665936,26043121,46313504,108510906,80410317
3517703,2020,573185541,37546755,535638786,82444301,80900662,261542967,110750857
3517802,2020,321462268,10667197,310795071,150745405,14132394,99225724,46691548
3517901,2020,396670668,32587017,364083651,110186208,72735883,119599598,61561962
3518008,2020,40311703,1614302,38697401,6054716,2912915,15111156,14618614
3518107,2020,187184051,10618666,176565385,59719965,2063588,60242111,35967428
3518206,2020,1100341562,77341237,1023000325,225961636,185810651,46486959,146358448
3518305,2020,1624892875,193445285,143144759,46019812,326156882,914580491,144690406
3518404,2020,6852330972,1062364376,5789966596,43092446,2492964925,273809926,515809966
3518503,2020,268432544,13426697,255005847,62649223,42233643,72594768,77528214
3518602,2020,1008359541,84097766,924261775,63131155,222299963,464785381,174045276
3518701,2020,9265419634,1119849237,8145570397,45867881,1130734432,5294955888,1674012197
3518800,2020,65849310902,11096191278,54753119623,59088763,13275910317,35706428313,571169223
3518859,2020,251978918,15057236,236921683,96724539,13775864,76933853,49487427
3518909,2020,86220315,2793573,83426742,20873058,5138852,29617744,27797088
3519006,2020,335411887,23682137,31172975,86347081,70149205,110000498,45232966
3519055,2020,1281655867,108317243,1173338624,457501957,198877891,436018316,8094046
3519071,2020,15549704422,3108107238,12441597184,1531345,4209272543,7202922916,1027870379
3519105,2020,584594192,80793337,503800855,81899398,51392627,309207326,61301503
3519204,2020,25252183,19462294,233059536,8763537,23712404,91870267,29841495
3519253,2020,161856787,9574739,152282049,40997318,946674,57927714,43890277
3519303,2020,1082675148,96573166,986101982,51480911,384464325,405882546,1442742
3519402,2020,268565567,13185804,255379763,4293997,47974756,104984018,59481019
3519501,2020,214630935,19068637,195562299,49250956,23416435,89887255,33007653
3519600,2020,1743690091,141309818,1602380273,100175721,376324449,882006175,243873928
3519709,2020,2220621131,179823316,2040797815,48033288,333568305,859472619,367424011
3519808,2020,183278508,55711,177707408,27833252,31558748,71158769,47156639
3519907,2020,367596947,43958385,323638562,86760013,13008483,173988328,49881737
3520004,2020,350682757,23384297,32729846,11278735,20416745,198209665,97393314
3520103,2020,1354385825,175986929,1178398896,80313878,175194824,80063282,122257373
3520202,2020,224386915,21615908,202771007,2152538,20236006,126982473,5339999
3520301,2020,1080388103,23222803,10571653,101312935,396600774,399621096,159630495
3520400,2020,10752019663,103764041,10648255622,3950135,7114945503,3203986876,325373108
3520426,2020,768971311,10329903,758641408,5052396,389198359,265614603,9877605
3520442,2020,678419661,32745846,645673815,75408305,33432008,399652061,137181441
3520509,2020,18344473035,3769837472,14574635563,43147491,511920081,8243655472,116863179
3520608,2020,84037427,2900601,81136826,18230158,3765199,32542118,26599351
3520707,2020,104728604,3964906,100763698,26081795,5612913,45199401,2386959
3520806,2020,125745275,1175658,113988695,7124344,585749,78715332,22291529
3520905,2020,448605172,39474006,409131166,48211069,100526214,18758632,72807563
3521002,2020,796372879,102117134,694255745,18191649,234788926,289879547,151395623
3521101,2020,914749026,106906684,807842342,18967841,475907862,273171095,39795545
3521150,2020,113165478,10914195,102251283,18191867,21128159,35184,27747256
3521200,2020,63487572,176795,61719622,7220851,3361308,22643236,28494226
3521309,2020,445204845,27374794,41783005,101012293,37942947,193603837,85270974
3521408,2020,206756222,56296012,15046021,22304127,698307343,665493279,118497351
3521507,2020,174046959,576638,168280579,65989852,9687547,56994226,35608954
3521606,2020,104356548,3815411,100541137,16767731,2797003,46062588,34913815
3521705,2020,78973033,67861273,721869057,267676731,31627652,344242349,78322325
3521804,2020,905343023,6309525,842247773,318566721,69126862,333059806,121494384
3521903,2020,915347743,6863407,846713673,263499102,197185962,311734681,74293928
3522000,2020,96459433,6671393,8978804,28431924,10451184,27920944,22983989
3522109,2020,2195870952,121668584,2074202368,53342601,151032355,1350488287,519339124
3522158,2020,48511987,1723536,46788451,6132606,6576231,15130167,18949447
